CommentId,VideoId,split
Ugj7onbAIhP0jXgCoAEC,dG7mZQvaQDk,train
Ugj9BpURKo9iMXgCoAEC,dG7mZQvaQDk,train
Ugj9q6R3gxZpj3gCoAEC,dG7mZQvaQDk,train
UgjAHpyfhRA_C3gCoAEC,dG7mZQvaQDk,train
UgjAkZxH7p-SjHgCoAEC,dG7mZQvaQDk,train
UgjBrQHB44Y6yHgCoAEC,dG7mZQvaQDk,train
Ugjd5gn07ocXsngCoAEC,dG7mZQvaQDk,train
UgjDBfCDKT037ngCoAEC,dG7mZQvaQDk,train
UgjDETjpfRQL6HgCoAEC,dG7mZQvaQDk,train
UgjfCR2P4UuH6XgCoAEC,dG7mZQvaQDk,train
UgjFfog2XHgasngCoAEC,dG7mZQvaQDk,train
UgjgN-JVPu49LHgCoAEC,dG7mZQvaQDk,train
UgjIO0MtrVIAtXgCoAEC,dG7mZQvaQDk,train
UgjJKgiUy9A1F3gCoAEC,dG7mZQvaQDk,train
UgjNs-GTt9JfJXgCoAEC,dG7mZQvaQDk,train
Ugjpu_RMQN7KuHgCoAEC,dG7mZQvaQDk,train
Ugjqg9qKsdKAwHgCoAEC,dG7mZQvaQDk,train
UgjqKp49qALNEngCoAEC,dG7mZQvaQDk,train
UgjrudxM-7eVlXgCoAEC,dG7mZQvaQDk,train
UgjsEoszg2O3FngCoAEC,dG7mZQvaQDk,train
UgjUz4zD_kU1gHgCoAEC,dG7mZQvaQDk,train
UgjV0NgtU8Mo_HgCoAEC,dG7mZQvaQDk,train
Ugjv6x4UifOPc3gCoAEC,dG7mZQvaQDk,train
UgjyqKPg0AyI1HgCoAEC,dG7mZQvaQDk,train
Ugw8oB7g7rqpvTdHkId4AaABAg,dG7mZQvaQDk,train
UgxQlfvkXLc2Ar7dZ_t4AaABAg,dG7mZQvaQDk,train
Ugz-BV9zIAQdqf1iUNx4AaABAg,dG7mZQvaQDk,train
Ugg_n-nSlkkSSXgCoAEC,Dt9-byUhPdg,test
Ugg2ItA50j3R8HgCoAEC,Dt9-byUhPdg,test
UggCzcniRCJgSHgCoAEC,Dt9-byUhPdg,test
UggeJRv-GDRnD3gCoAEC,Dt9-byUhPdg,test
UggIwAmWsxlVnHgCoAEC,Dt9-byUhPdg,test
Uggmdct5T_880HgCoAEC,Dt9-byUhPdg,test
UggXHbngyX02wHgCoAEC,Dt9-byUhPdg,test
Ughj5v2znz91B3gCoAEC,Dt9-byUhPdg,test
UghtnU8GCh9qbXgCoAEC,Dt9-byUhPdg,test
Ugi6WB0_Hv-gLngCoAEC,Dt9-byUhPdg,test
Ugib2tzAuq79fngCoAEC,Dt9-byUhPdg,test
Ugiis9d5ISpuzXgCoAEC,Dt9-byUhPdg,test
UgijQ2FjlYJSU3gCoAEC,Dt9-byUhPdg,test
Ugiqj5jU7LxKZXgCoAEC,Dt9-byUhPdg,test
Ugj8mibnaukuYngCoAEC,Dt9-byUhPdg,test
Ugjf1ns-vrD_mHgCoAEC,Dt9-byUhPdg,test
Ugjg3V4G0V1Lw3gCoAEC,Dt9-byUhPdg,test
Ugji5Puu6CdNSXgCoAEC,Dt9-byUhPdg,test
UgjjAQhUTVJVlHgCoAEC,Dt9-byUhPdg,test
Ugjm1PBJxlAajXgCoAEC,Dt9-byUhPdg,test
UgjOJxjEAvGohHgCoAEC,Dt9-byUhPdg,test
UgjOorEuUNeDuXgCoAEC,Dt9-byUhPdg,test
UgwaBPJR_PtIst-g5GR4AaABAg,Dt9-byUhPdg,test
UgwZlQcZUvX_tdLv5tN4AaABAg,Dt9-byUhPdg,test
Ugx3he2JevffnBpSued4AaABAg,Dt9-byUhPdg,test
UgxIVUSZlDsjmgCaUmt4AaABAg,Dt9-byUhPdg,test
UgygrXzRRsPCIB-4ZQJ4AaABAg,Dt9-byUhPdg,test
UgyHY__Zn6pPpBqLWhl4AaABAg,Dt9-byUhPdg,test
UgyM6Czu-FCIhsAn2fl4AaABAg,Dt9-byUhPdg,test
UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,test
UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,test
UgzszpWJSeuW2bNWqf94AaABAg,Dt9-byUhPdg,test
UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,test
UgzznaHifWKSzSekoZ94AaABAg,Dt9-byUhPdg,test
UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,test
Uggd4hYFM5Pg2ngCoAEC,TZxEyoplYbI,test
UggDIjReTdOObngCoAEC,TZxEyoplYbI,test
UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,test
Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,test
UggGOYlD5OpAyHgCoAEC,TZxEyoplYbI,test
UggGSYZZ2Wh2cXgCoAEC,TZxEyoplYbI,test
UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,test
UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,test
Ugg-JIoQXcIhsHgCoAEC,TZxEyoplYbI,test
UggKPXGZQ1r7-3gCoAEC,TZxEyoplYbI,test
UgglCqJT2uuWaXgCoAEC,TZxEyoplYbI,test
Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,test
UggmEpbGeSaGKXgCoAEC,TZxEyoplYbI,test
UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,test
UggmymeUdgT2GngCoAEC,TZxEyoplYbI,test
UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,test
UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,test
UggP3N8B465De3gCoAEC,TZxEyoplYbI,test
Uggq0P2aJlQfangCoAEC,TZxEyoplYbI,test
Uggq-1wdvQ0bXHgCoAEC,TZxEyoplYbI,test
UggSEHxDKpaEYHgCoAEC,TZxEyoplYbI,test
UggU_05OXNaCjHgCoAEC,TZxEyoplYbI,test
UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,test
UggVS57TNwzjhHgCoAEC,TZxEyoplYbI,test
UggWR9u2JPciZngCoAEC,TZxEyoplYbI,test
UggXVMGkRawSWHgCoAEC,TZxEyoplYbI,test
UggYk20DDlQ_j3gCoAEC,TZxEyoplYbI,test
UggZIT5-PsgcrHgCoAEC,TZxEyoplYbI,test
Ugh0caYD_br7pngCoAEC,TZxEyoplYbI,test
Ugh8t5rTT_Og93gCoAEC,TZxEyoplYbI,test
Ugh9MDuFB3NFo3gCoAEC,TZxEyoplYbI,test
UghAc1_M66sZz3gCoAEC,TZxEyoplYbI,test
UghdWgk_DRjTZngCoAEC,TZxEyoplYbI,test
UghEDUNBYDPE8XgCoAEC,TZxEyoplYbI,test
UghGhGHVxbAhI3gCoAEC,TZxEyoplYbI,test
UghGLxP5YSSlQngCoAEC,TZxEyoplYbI,test
UghhDn1xpBorongCoAEC,TZxEyoplYbI,test
UghIhQsrgAE5LHgCoAEC,TZxEyoplYbI,test
UghjJWezfp-IzngCoAEC,TZxEyoplYbI,test
UghLaQCwPLXVRngCoAEC,TZxEyoplYbI,test
UghM9hh5ynGFbXgCoAEC,TZxEyoplYbI,test
UghoDmfDqf1-ZngCoAEC,TZxEyoplYbI,test
UghqtY2edp17RngCoAEC,TZxEyoplYbI,test
UghSNjvLuGZuIngCoAEC,TZxEyoplYbI,test
Ughtw3XZuDFVBngCoAEC,TZxEyoplYbI,test
UghvLTtHdWllEHgCoAEC,TZxEyoplYbI,test
UghWgPmfSnrizngCoAEC,TZxEyoplYbI,test
UghYP1-xE-DZF3gCoAEC,TZxEyoplYbI,test
UghzJSJhNAbvMHgCoAEC,TZxEyoplYbI,test
Ugi_AH9_ogoQwXgCoAEC,TZxEyoplYbI,test
Ugi1QQc_sSCiNXgCoAEC,TZxEyoplYbI,test
Ugi1T97xocHCCngCoAEC,TZxEyoplYbI,test
Ugi1YfWgbl4QIngCoAEC,TZxEyoplYbI,test
Ugi9U-8vbnXhQHgCoAEC,TZxEyoplYbI,test
UgiboQqhqNOupngCoAEC,TZxEyoplYbI,test
UgiDCU8p--JNoHgCoAEC,TZxEyoplYbI,test
UgiE9T6NGGsGPHgCoAEC,TZxEyoplYbI,test
UgiePPnhD0MUAXgCoAEC,TZxEyoplYbI,test
UgiEPR1BFBU303gCoAEC,TZxEyoplYbI,test
Ugigjv4HQyxatHgCoAEC,TZxEyoplYbI,test
Ugim7HUsL6xP13gCoAEC,TZxEyoplYbI,test
Ugin-dBfgSlydXgCoAEC,TZxEyoplYbI,test
Ugio01fn0C_zb3gCoAEC,TZxEyoplYbI,test
Ugiopc96XGniX3gCoAEC,TZxEyoplYbI,test
Ugi-ouVi1-XNMngCoAEC,TZxEyoplYbI,test
UgiouZAP4Uof2XgCoAEC,TZxEyoplYbI,test
UgipEdYB6Q5XXngCoAEC,TZxEyoplYbI,test
UgiPsH0ehnKBqHgCoAEC,TZxEyoplYbI,test
Ugiq80OCkfSt93gCoAEC,TZxEyoplYbI,test
Ugi-QnlAnwXgZXgCoAEC,TZxEyoplYbI,test
UgiQV3A3PLtAMHgCoAEC,TZxEyoplYbI,test
UgiR5LCZ_-DKW3gCoAEC,TZxEyoplYbI,test
UgiSldS-T_z0nHgCoAEC,TZxEyoplYbI,test
Ugit62Bd8yoNingCoAEC,TZxEyoplYbI,test
UgiWauybsgSl7XgCoAEC,TZxEyoplYbI,test
UgiyMebIj-yfdHgCoAEC,TZxEyoplYbI,test
Ugj_fpks83Muv3gCoAEC,TZxEyoplYbI,test
Ugj4wM_ifU7b03gCoAEC,TZxEyoplYbI,test
UgjbO3qNo1xbX3gCoAEC,TZxEyoplYbI,test
UgjG4mYzwEtrEHgCoAEC,TZxEyoplYbI,test
UgjhnVoNm4rcbngCoAEC,TZxEyoplYbI,test
UgjIBjw4qQweDHgCoAEC,TZxEyoplYbI,test
UgjijcPhsyym8XgCoAEC,TZxEyoplYbI,test
UgjIY-px1iXxtngCoAEC,TZxEyoplYbI,test
UgjLna2Ux2R9wXgCoAEC,TZxEyoplYbI,test
UgjNoLg1Rz27nHgCoAEC,TZxEyoplYbI,test
UgjnRLG-LMuB-3gCoAEC,TZxEyoplYbI,test
UgjRwOEG-KGWMHgCoAEC,TZxEyoplYbI,test
UgjTagbrdn0t6XgCoAEC,TZxEyoplYbI,test
UgjTW65H46WOzngCoAEC,TZxEyoplYbI,test
UgjwWrcF5iU6s3gCoAEC,TZxEyoplYbI,test
UgjY67u_ceAD6XgCoAEC,TZxEyoplYbI,test
UgjZz0PKPdMTJHgCoAEC,TZxEyoplYbI,test
Ugw_Tl3Y0RyGKDAF7wp4AaABAg,TZxEyoplYbI,test
Ugw5UXiyt8_82SbSY4R4AaABAg,TZxEyoplYbI,test
UgwwS4M4DdAK0Hcwnj14AaABAg,TZxEyoplYbI,test
Ugx2DTRnj4ix9yO7KFd4AaABAg,TZxEyoplYbI,test
UgxSdrxMVF1TuxIq7VB4AaABAg,TZxEyoplYbI,test
UgxVXEtXl4tiCP0shNt4AaABAg,TZxEyoplYbI,test
UgyCg0SltxnjiXzfFdV4AaABAg,TZxEyoplYbI,test
UgyDljkWaEzcDQDyLQx4AaABAg,TZxEyoplYbI,test
UgzazdpeRaudEbFEEtt4AaABAg,TZxEyoplYbI,test
UgzHID6RCvwkVgEGKYZ4AaABAg,TZxEyoplYbI,test
Ugh07S5UNzXDWngCoAEC,XRuCW80L9mA,validation
Ughbo_MZ42mpJ3gCoAEC,XRuCW80L9mA,validation
Ughd_2zFh-O-93gCoAEC,XRuCW80L9mA,validation
UghGyVemEvDEqXgCoAEC,XRuCW80L9mA,validation
UghHMimNd9cYxngCoAEC,XRuCW80L9mA,validation
Ugi5ADt10EdDz3gCoAEC,XRuCW80L9mA,validation
Ugifh2DMhBbDkHgCoAEC,XRuCW80L9mA,validation
Ugj_plbGBjjzYXgCoAEC,XRuCW80L9mA,validation
Ugj0bah1De8xy3gCoAEC,XRuCW80L9mA,validation
UgjBJKQSoQMQ6ngCoAEC,XRuCW80L9mA,validation
